"Plot_Number","Tag_Num","Tree.ID","X.Ally","Y.Ally","Elevation.Ally","Total.Height.Ally","Height.To.Crown.Base.Ally","Max.Crown.Diameter.Ally","Min.Crown.Diameter.Ally","Crown.Rotation.Ally","R.Ally","G.Ally","B.Ally","DBH.Ally","Lean.Angle.From.Vertical.Ally","Lean.Azimuth.Ally","Status.Code.Ally","TopX.Ally","TopY.Ally","X.Bob","Y.Bob","Elevation.Bob","Total.Height.Bob","Height.To.Crown.Base.Bob","Max.Crown.Diameter.Bob","Min.Crown.Diameter.Bob","Crown.Rotation.Bob","R.Bob","G.Bob","B.Bob","DBH.Bob","Lean.Angle.From.Vertical.Bob","Lean.Azimuth.Bob","Status.Code.Bob","TopX.Bob","TopY.Bob","diffX","diffY","diffTopX","diffTopY","diff","diffTop","PlotID","Study","Year","Plot_Name","Species","DBH_cm","LiDAR_visible","Distance","Azimuth","Anomaly_Num","Anomaly1","Anomaly2","Anomaly3","Bear_damage_percent","Note","Xfield","Yfield","hanusHt","fvsHt","origdiffX.Ally","origdiffY.Ally","origdiff.Ally","origdiffX.Bob","origdiffY.Bob","origdiff.Bob","heightdiff","aveBaseX","aveBaseY","aveBaseElevation","aveHeight","aveTopX","aveTopY","topElevation","aveCrownDia","DataFile","FileTitle","Total.return.count","Return.1.count","Return.2.count","Return.3.count","Return.4.count","Return.5.count","Return.6.count","Return.7.count","Return.8.count","Return.9.count","Other.return.count","Elev.minimum","Elev.maximum","Elev.mean","Elev.mode","Elev.stddev","Elev.variance","Elev.CV","Elev.IQ","Elev.skewness","Elev.kurtosis","Elev.AAD","Elev.MAD.median","Elev.MAD.mode","Elev.L1","Elev.L2","Elev.L3","Elev.L4","Elev.L.CV","Elev.L.skewness","Elev.L.kurtosis","Elev.P01","Elev.P05","Elev.P10","Elev.P20","Elev.P25","Elev.P30","Elev.P40","Elev.P50","Elev.P60","Elev.P70","Elev.P75","Elev.P80","Elev.P90","Elev.P95","Elev.P99","Canopy.relief.ratio","Elev.SQRT.mean.SQ","Elev.CURT.mean.CUBE","Int.minimum","Int.maximum","Int.mean","Int.mode","Int.stddev","Int.variance","Int.CV","Int.IQ","Int.skewness","Int.kurtosis","Int.AAD","Int.L1","Int.L2","Int.L3","Int.L4","Int.L.CV","Int.L.skewness","Int.L.kurtosis","Int.P01","Int.P05","Int.P10","Int.P20","Int.P25","Int.P30","Int.P40","Int.P50","Int.P60","Int.P70","Int.P75","Int.P80","Int.P90","Int.P95","Int.P99","Profile.area"
14,45,"14_45_TSHE",418469.342412,5276617.017645,448.967254,27.280354,16.368213,3.501594,3.501594,0,244,120,50,0.287,1.161327,104.790108,0,418469.876999878,5276616.87649952,418469.53066,5276617.05783,-32767,27.63762,16.582573,3.501594,3.501594,0,244,120,50,0.287,0.713349,136.236408,0,418469.768659928,5276616.80933007,-0.18824799999129,-0.0401850007474422,0.108339949685615,0.0671694511547685,0.192489334213075,0.127472663211821,14,"T3",2021,"14_A_Alt-1_AVDT","TSHE",28.7,"Y",12.8,269,0,0,NA,NA,NA,NA,418470.162249502,5276616.5826092,27.0287258322762,21.8849611385903,-0.819837502029259,0.435035799629986,0.928110810568047,-0.631589502037968,0.475220800377429,0.790405027941961,0.357265999999999,418469.436536,5276617.0377375,448.967254,27.458987,418469.822829903,5276616.8429148,476.426241,3.501594,"D:\T3_DroneLidar\Az\Plots 13,14,23,24,43\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_14_Tree_45.las","Plot_14_Tree_45",612,602,10,0,0,0,0,0,0,0,0,0.001,1.391,0.497333,0.177508,0.421024,0.177261,0.846563,0.825,0.730667,1.968107,0.358745,0.203,0.1735,0.497333,0.228729,0.05225,0.000322,0.45991,0.228438,0.001408,0.008,0.032,0.071,0.142,0.175,0.1933,0.24,0.344,0.433,0.5517,1,1.086,1.1756,1.238,1.285,0.357074,0.651392,0.76145,140,249,183.104575,171.142857,17.945786,322.051239,0.098008,19,0.824094,3.5977,14.18809,183.104575,9.772451,1.768609,1.358241,0.053371,0.180979,0.138987,153,159,166,172,172,172,178,178,185,191,191,198,210,217,236,37.664523
14,48,"14_48_PSME",418473.305,5276627.064,445.669235,34.357789,20.614673,3.862081,3.862081,0,244,120,50,0.331,0.055934,259.695155,0,418473.271999838,5276627.05799997,418473.36716,5276627.008829,-32767,34.316287,20.589772,3.862081,3.862081,0,244,120,50,0.331,0.177691,305.631554,0,418473.280660135,5276627.0708289,-0.062160000030417,0.0551709998399019,-0.00866029656026512,-0.0128289321437478,0.0831126032988734,0.0154784442519468,14,"T3",2021,"14_A_Alt-1_AVDT","PSME",33.1,"Y",13.5,314,0,0,NA,NA,NA,NA,418473.249212695,5276626.183888,27.2092181480222,24.138006741977,0.0557873049983755,0.880111999809742,0.881878311111054,0.117947305028792,0.82494099996984,0.833330198777648,0.0415019999999942,418473.33608,5276627.0364145,445.669235,34.337038,418473.276329987,5276627.06441444,480.006273,3.862081,"D:\T3_DroneLidar\Az\Plots 13,14,23,24,43\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_14_Tree_48.las","Plot_14_Tree_48",4358,4066,290,2,0,0,0,0,0,0,0,0.001,3,0.923333,0.810254,0.695907,0.484287,0.75369,1.15825,0.693604,2.616862,0.564473,0.541,0.532254,0.923333,0.388437,0.066234,0.02271,0.42069,0.170515,0.058465,0.01414,0.068,0.123,0.2344,0.3075,0.3931,0.684,0.824,0.922,1.1447,1.46575,1.6836,1.8776,2.286649,2.660732,0.307547,1.156166,1.331772,147,242,184.703993,184.698413,15.839656,250.894687,0.085757,19,0.695253,3.592044,12.285585,184.703993,8.705291,1.112013,1.189508,0.047131,0.12774,0.136642,153,166,166,172,172,178,178,185,185,191,191,198,204,211.049316,230,33.657659
14,49,"14_49_PSME",418480.0205,5276631.5375,444.597912,32.004606,19.202764,4.208511,4.208511,0,244,120,50,0.377,0.963579,290.38784,0,418479.515999913,5276631.72500003,418480.06416,5276631.54083,-32767,32.006726,19.204036,4.208511,4.208511,0,244,120,50,0.377,1.028503,290.106653,0,418479.524659833,5276631.73833006,-0.0436600000248291,-0.00333000067621469,-0.00865992082981393,-0.0133300321176648,0.0437868074500946,0.015896036771366,14,"T3",2021,"14_A_Alt-1_AVDT","PSME",37.7,"Y",14.6,352,0,0,NA,NA,NA,NA,418480.928372726,5276631.2639138,30.027597938486,26.3031959373739,-0.907872726034839,0.273586199618876,0.948199501845381,-0.86421272601001,0.276916200295091,0.907494472591168,0.0021199999999979,418480.04233,5276631.539165,444.597912,32.005666,418479.520329873,5276631.73166505,476.603578,4.208511,"D:\T3_DroneLidar\Az\Plots 13,14,23,24,43\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_14_Tree_49.las","Plot_14_Tree_49",4424,4128,296,0,0,0,0,0,0,0,0,0,3,0.933241,0.666667,0.679968,0.462357,0.728609,1.1255,0.718343,2.496762,0.570087,0.3865,0.381333,0.933241,0.377469,0.071624,0.025052,0.404471,0.189748,0.066368,0.014,0.061,0.15,0.372,0.43675,0.496,0.6082,0.698,0.8838,1.236,1.56225,1.685,1.868,2.3017,2.581,0.31108,1.154639,1.326244,140,249,191.145118,184.984127,17.97703,323.1736,0.094049,26,0.46939,2.912324,14.173442,191.145118,10.038849,1.030132,1.208901,0.05252,0.102615,0.120422,159,166,172,178,178,178,185,191,191,198,204,204,217,223,236,35.126043
14,5,"14_5_TSHE",418498.575,5276617.391,447.696545,30.586016,18.35161,3.793194,3.793194,0,244,120,50,0.318,0.343144,152.175904,0,418498.660500063,5276617.22899988,418498.58966,5276617.39283,-32767,30.586079,18.351647,3.793194,3.793194,0,244,120,50,0.318,0.347352,94.35744,0,418498.774549035,5276617.37874171,-0.0146599999861792,-0.00183000043034554,-0.114048972318415,-0.149741829372942,0.0147737774847815,0.188228009474791,14,"T3",2021,"14_A_Alt-1_AVDT","TSHE",31.8,"Y",15.6,93,0,0,NA,NA,NA,NA,418498.538920742,5276615.98955908,29.1072153903192,23.7074650042455,0.0360792580177076,1.40144091937691,1.4019052619072,0.0507392580038868,1.40327091980726,1.40418793139647,6.30000000008124e-05,418498.58233,5276617.391915,447.696545,30.5860475,418498.717524549,5276617.3038708,478.2825925,3.793194,"D:\T3_DroneLidar\Az\Plots 13,14,23,24,43\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_14_Tree_5.las","Plot_14_Tree_5",2564,2400,162,2,0,0,0,0,0,0,0,0,2.45,0.864565,0.388889,0.631374,0.398633,0.73028,0.766,0.883315,2.858825,0.513053,0.3525,0.333389,0.864565,0.346704,0.076914,0.03293,0.401015,0.221844,0.09498,0.00826,0.084,0.198,0.338,0.395,0.436,0.532,0.6725,0.9056,1.056,1.161,1.428,1.924,2.226,2.395961,0.352884,1.070491,1.238997,140,249,185.590484,184.984127,15.781675,249.061259,0.085035,26,0.082187,3.404629,12.312244,185.590484,8.767089,-0.005968,1.183447,0.047239,-0.000681,0.134987,147,159,166,172,172,178,185,185,191,191,198,198,204,210,223,35.064422
14,50,"14_50_PSME",418483.104,5276633.468,443.666071,34.883294,20.929976,4.421482,4.421482,0,244,120,50,0.407,0.66761,74.15142,0,418483.49500019,5276633.57900005,418483.09066,5276633.480829,-32767,34.882945,20.929767,4.421482,4.421482,0,244,120,50,0.407,0.70245,74.956391,0,418483.503660065,5276633.59182901,0.0133400000049733,-0.0128289991989732,-0.00865987525321543,-0.0128289591521025,0.0185078043154757,0.0154782309172453,14,"T3",2021,"14_A_Alt-1_AVDT","PSME",40.7,"Y",15.6,3,0,0,NA,NA,NA,NA,418483.776740917,5276632.38462074,31.7732777791113,27.6342600421907,-0.672740917012561,1.08337926026434,1.27526113521655,-0.686080917017534,1.09620825946331,1.29320515495849,0.000348999999999933,418483.09733,5276633.4744145,443.666071,34.8831195,418483.499330127,5276633.58541453,478.5491905,4.421482,"D:\T3_DroneLidar\Az\Plots 13,14,23,24,43\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_14_Tree_50.las","Plot_14_Tree_50",4964,4782,182,0,0,0,0,0,0,0,0,0.001,3,0.934434,0.429429,0.637241,0.406077,0.681955,1.022,0.596074,2.628209,0.542151,0.485,0.3955,0.934434,0.358712,0.048496,0.017652,0.383882,0.135196,0.049209,0.014,0.089,0.17,0.347,0.416,0.483,0.623,0.78,1.0616,1.349,1.438,1.513,1.746,2.13,2.593175,0.311248,1.131,1.282255,134,249,187.63618,183.285714,18.343779,336.494246,0.097762,26,0.578455,3.086128,14.489939,187.63618,10.166228,1.263159,1.349007,0.054181,0.124251,0.132695,153,159,166,172,172,178,178,185,191,191,198,198,217,223,236,34.979394
14,53,"14_53_TSHE",418487.735886,5276627.047278,445.709174,28.900438,17.340262,3.374221,3.374221,0,244,120,50,0.274,0.907477,308.465605,0,418487.377500128,5276627.3319999,418487.62216,5276627.41483,-32767,28.977241,17.386344,3.374221,3.374221,0,244,120,50,0.274,0.672904,217.358154,0,418487.415660093,5276627.14433012,0.113725999952294,-0.36755200009793,-0.0381599650136195,0.18766977917403,0.384744169340015,0.191510127526117,14,"T3",2021,"14_A_Alt-1_AVDT","TSHE",27.4,"Y",11.3,25,0,0,NA,NA,NA,NA,418487.735886358,5276627.04727799,26.1172761548341,21.0888788010626,-3.58035322278738e-07,1.02445483207703e-08,3.58181857119448e-07,-0.113726357987616,0.367552010342479,0.384744284958107,0.0768029999999982,418487.679023,5276627.231054,445.709174,28.9388395,418487.396580111,5276627.23816501,474.6480135,3.374221,"D:\T3_DroneLidar\Az\Plots 13,14,23,24,43\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_14_Tree_53.las","Plot_14_Tree_53",4946,4742,204,0,0,0,0,0,0,0,0,0.003,3,1.01845,0.431143,0.663593,0.440355,0.651571,0.844,0.885914,3.108281,0.535226,0.414,0.437857,1.01845,0.365305,0.074059,0.036933,0.358687,0.202732,0.101102,0.059,0.205,0.316,0.443,0.502,0.561,0.677,0.869,1.093,1.267,1.346,1.487,2.024,2.451,2.759099,0.338822,1.215528,1.385631,140,255,189.928831,189.285714,18.372502,337.548827,0.096734,20,0.54895,3.179162,14.37453,189.928831,10.184048,1.134081,1.406013,0.05362,0.111359,0.13806,153,166,172,172,178,178,185,191,191,198,198,204,217,223,236,35.873263
14,57,"14_57_PSME",418487.792,5276616.1375,448.703705,32.609017,19.56541,3.358926,3.358926,0,244,120,50,0.27,0.765391,61.552252,0,418488.175000045,5276616.34500003,418487.84116,5276616.167829,-32767,32.61798,19.570788,3.358926,3.358926,0,244,120,50,0.27,0.688441,60.916997,0,418488.183660038,5276616.35832902,-0.0491599999950267,-0.0303290002048016,-0.00865999312372878,-0.0133289899677038,0.0577629107034426,0.0158952022466585,14,"T3",2021,"14_A_Alt-1_AVDT","PSME",27,"Y",4.8,97,0,0,NA,NA,NA,NA,418487.724521528,5276616.22102715,23.1690771832975,20.9932854655067,0.0674784720176831,-0.0835271496325731,0.107378437833596,0.11663847201271,-0.0531981494277716,0.128197411268712,0.00896300000000139,418487.81658,5276616.1526645,448.703705,32.6134985,418488.179330042,5276616.35166452,481.3172035,3.358926,"D:\T3_DroneLidar\Az\Plots 13,14,23,24,43\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_14_Tree_57.las","Plot_14_Tree_57",3554,3418,136,0,0,0,0,0,0,0,0,0,3,0.973995,0.619048,0.648431,0.420462,0.665743,0.943,0.672611,2.840708,0.542066,0.466,0.423952,0.973995,0.361899,0.053794,0.030853,0.371561,0.148645,0.085252,0.01106,0.0763,0.1783,0.433,0.524,0.582,0.6752,0.786,1.004,1.3901,1.467,1.536,1.7952,2.29905,2.717459,0.324665,1.170048,1.326775,128,249,187.569499,177.936508,18.403913,338.704006,0.098118,26,0.60357,3.005459,14.759068,187.569499,10.213431,1.414151,1.217703,0.054451,0.13846,0.119226,153,166,166,172,172,178,178,185,191,198,198,204,217,223,236,34.792096
14,61,"14_61_PSME",418476.243,5276612.3855,450.19139,34.139957,20.483974,4.323282,4.323282,0,244,120,50,0.393,0.517108,239.690022,0,418475.977000206,5276612.23000012,418476.04166,5276612.47283,-32767,34.194871,20.516922,4.323282,4.323282,0,244,120,50,0.393,0.396642,193.68402,0,418475.985659998,5276612.24283,0.201340000028722,-0.087330000475049,-0.00865979207446799,-0.0128298755735159,0.219463720451782,0.0154789439563853,14,"T3",2021,"14_A_Alt-1_AVDT","PSME",39.3,"Y",8.2,234,0,0,NA,NA,NA,NA,418476.326360646,5276611.98616093,30.9671831560869,27.02051383539,-0.0833606459782459,0.399339069612324,0.407946920342276,-0.284700646006968,0.486669070087373,0.563827315422456,0.0549139999999966,418476.14233,5276612.429165,450.19139,34.167414,418475.981330102,5276612.23641506,484.358804,4.323282,"D:\T3_DroneLidar\Az\Plots 13,14,23,24,43\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_14_Tree_61.las","Plot_14_Tree_61",5518,5244,274,0,0,0,0,0,0,0,0,0,3,0.997631,0.238095,0.651925,0.425006,0.653473,1.054,0.516515,2.554503,0.5468,0.531,0.719905,0.997631,0.368976,0.042415,0.016391,0.369852,0.114952,0.044423,0.037,0.146,0.222,0.337,0.396,0.481,0.732,0.958,1.155,1.356,1.45,1.55,1.8966,2.1163,2.67883,0.332544,1.19172,1.340308,134,242,180.878579,171.714286,16.787731,281.827922,0.092812,19,0.717487,3.428761,13.31648,180.878579,9.218584,1.351921,1.290707,0.050966,0.146652,0.140011,153,159,159,166,172,172,172,178,185,185,191,198,204,217,230,36.192382
14,63,"14_63_PSME",418477.8765,5276620.161,448.229772,29.298175,17.578905,4.04601,4.04601,0,244,120,50,0.355,1.890881,32.6462,0,418478.398000136,5276620.9750002,418478.41766,5276620.90483,-32767,29.44928,17.669568,4.04601,4.04601,0,244,120,50,0.355,0.162895,352.450578,0,418478.406659994,5276620.98783004,-0.541159999964293,-0.743830000050366,-0.00865985872223973,-0.0128298383206129,0.91985717072613,0.0154789503656488,14,"T3",2021,"14_A_Alt-1_AVDT","PSME",35.5,"Y",5.6,302,0,0,NA,NA,NA,NA,418478.211230661,5276619.77354788,28.7021453111106,25.2875596980884,-0.334730661008507,0.387452119961381,0.512019297177128,0.206429338955786,1.13128212001175,1.14996187199402,0.151105000000001,418478.14708,5276620.532915,448.229772,29.3737275,418478.402330065,5276620.98141512,477.6034995,4.04601,"D:\T3_DroneLidar\Az\Plots 13,14,23,24,43\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_14_Tree_63.las","Plot_14_Tree_63",3198,3042,156,0,0,0,0,0,0,0,0,0.001,3,0.848183,0.524635,0.58839,0.346203,0.693707,0.7135,0.938022,3.491015,0.463644,0.344,0.341365,0.848183,0.32262,0.062519,0.040488,0.380366,0.193786,0.125499,0.01794,0.07885,0.18,0.351,0.4265,0.484,0.596,0.733,0.863,1.0397,1.14,1.2812,1.726,1.999049,2.51415,0.282489,1.032235,1.189225,147,255,188.719199,177.857143,17.001369,289.046557,0.090088,20,0.738404,3.642164,13.178636,188.719199,9.304095,1.250831,1.43265,0.049301,0.134439,0.153981,159,166,172,178,178,178,185,185,191,198,198,204,210,223,236,32.681427
14,65,"14_65_PSME",418484.752,5276622.4685,447.58413,33.128468,19.87708,4.928324,4.928324,0,244,120,50,0.484,0.342646,221.009087,0,418484.621999825,5276622.3189998,418484.78316,5276622.51783,-32767,33.131302,19.87878,4.928324,4.928324,0,244,120,50,0.484,0.415957,219.348069,0,418484.63065987,5276622.33182984,-0.0311600000131875,-0.0493299998342991,-0.00866004533600062,-0.0128300450742245,0.0583471891737194,0.0154792261378991,14,"T3",2021,"14_A_Alt-1_AVDT","PSME",48.4,"Y",5.7,20,0,0,NA,NA,NA,NA,418484.909814817,5276622.16224794,35.9632970323752,30.8020257271499,-0.157814817037433,0.306252060458064,0.344522627720398,-0.126654817024246,0.355582060292363,0.377465288837539,0.002834,418484.76758,5276622.493165,447.58413,33.129885,418484.626329847,5276622.32541482,480.714015,4.928324,"D:\T3_DroneLidar\Az\Plots 13,14,23,24,43\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_14_Tree_65.las","Plot_14_Tree_65",8214,7640,572,2,0,0,0,0,0,0,0,0,3,1.104638,1.238095,0.718475,0.516206,0.650416,1.051,0.422413,2.220203,0.595565,0.64,0.674905,1.104638,0.406554,0.042451,0.017529,0.368043,0.104417,0.043116,0.045,0.154,0.239,0.367,0.424,0.4929,0.8702,1.162,1.275,1.383,1.475,1.662,2.268,2.416,2.643,0.368213,1.317713,1.475912,147,255,190.976869,189.857143,17.181499,295.203897,0.089966,20,0.795319,3.663801,12.644175,190.976869,9.314022,1.377756,1.634237,0.04877,0.147923,0.17546,159,166,172,178,178,178,185,191,191,198,198,204,217,223,236,40.75223
14,68,"14_68_TSHE",418485.715,5276612.825,449.98669,33.281806,19.969084,4.395871,4.395871,0,244,120,50,0.388,0.37459,193.014354,0,418485.665999967,5276612.61299986,418485.75286,5276612.81683,-32767,33.264864,19.958919,4.395871,4.395871,0,244,120,50,0.388,0.393826,224.826173,0,418485.591673934,5276612.65466292,-0.0378599999821745,0.00817000027745962,0.0743260328308679,-0.041663059964776,0.0387314923955164,0.0852066295660366,14,"T3",2021,"14_A_Alt-1_AVDT","TSHE",38.8,"Y",4.9,140,0,0,NA,NA,NA,NA,418486.109959287,5276613.05238223,33.3722268168757,27.4741964118936,-0.394959286961239,-0.22738222964108,0.455736235901293,-0.357099286979064,-0.23555222991854,0.427790548961232,0.0169420000000002,418485.73393,5276612.820915,449.98669,33.273335,418485.628836951,5276612.63383139,483.260025,4.395871,"D:\T3_DroneLidar\Az\Plots 13,14,23,24,43\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_14_Tree_68.las","Plot_14_Tree_68",3612,3446,166,0,0,0,0,0,0,0,0,0,3,1.060473,0.047619,0.843975,0.712294,0.795848,1.422,0.547944,2.251917,0.70953,0.7135,0.945381,1.060473,0.476338,0.07232,0.009559,0.449175,0.151825,0.020068,0.009,0.044,0.085,0.179,0.258,0.3613,0.652,0.993,1.222,1.4502,1.68,1.843,2.4388,2.703,2.913,0.353491,1.355249,1.558764,134,249,190.760797,190.587302,16.499485,272.232991,0.086493,20,0.226268,3.015425,12.75515,190.760797,9.208932,0.433539,1.268684,0.048275,0.047078,0.137767,153,166,172,178,178,185,185,191,191,198,198,204,217,223,230,35.384911
14,72,"14_72_PSME",418482.597,5276616.7755,448.960318,35.361788,21.217073,5.178014,5.178014,0,244,120,50,0.525,0.146823,35.794937,0,418482.650000068,5276616.8490001,418482.73516,5276616.831829,-32767,35.398257,21.238954,5.178014,5.178014,0,244,120,50,0.525,0.133004,291.41297,0,418482.658660123,5276616.86182895,-0.138159999973141,-0.0563289998099208,-0.00866005499847233,-0.0128288567066193,0.149201681666677,0.0154782465730307,14,"T3",2021,"14_A_Alt-1_AVDT","PSME",52.5,"Y",0,0,0,0,NA,NA,NA,NA,418482.9603,5276616.806,38.0440427895632,32.3625867937304,-0.363299999968149,-0.0304999994114041,0.364578029975687,-0.225139999995008,0.0258290003985167,0.226616762088198,0.0364690000000039,418482.66608,5276616.8036645,448.960318,35.3800225,418482.654330096,5276616.85541452,484.3403405,5.178014,"D:\T3_DroneLidar\Az\Plots 13,14,23,24,43\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_14_Tree_72.las","Plot_14_Tree_72",5120,4910,210,0,0,0,0,0,0,0,0,0,3,0.874718,0.142857,0.629248,0.395954,0.719373,0.96,0.647923,2.645068,0.523463,0.4795,0.651143,0.874718,0.3538,0.054971,0.018085,0.404474,0.155373,0.051115,0.016,0.088,0.152,0.259,0.322,0.394,0.572,0.794,0.981,1.1743,1.282,1.4212,1.7965,2.02005,2.46781,0.291573,1.077501,1.231902,147,249,186.623047,184.238095,17.858392,318.922149,0.095692,26,0.617953,3.282926,13.955186,186.623047,9.861091,1.216778,1.418224,0.05284,0.123392,0.14382,153,159,166,172,172,178,178,185,191,191,198,198,210,223,236,34.382326
16,10,"16_10_TSHE",411377.5425,5277013.391,261.524828,33.670243,20.202146,5.209639,5.209639,0,244,120,50,0.497,0.457075,79.380345,0,411377.806499756,5277013.44049995,411377.778125,5277013.773404,-32767,33.727793,20.236676,5.209639,5.209639,0,244,120,50,0.497,0.49755,156.454634,0,411377.8951251,5277013.50490377,-0.235625000030268,-0.382404000498354,-0.0886253439239226,-0.0644038124009967,0.449168075709315,0.109555021050686,16,"T3",2021,"16_A_Alt-2_EVDP_4","TSHE",49.7,"Y",17.5,141,0,0,NA,NA,NA,NA,411378.690906843,5277015.14724568,39.0792266969211,32.5602454351524,-1.14840684301453,-1.75624568015337,2.09838918366922,-0.912781842984259,-1.37384167965502,1.6494276745705,0.0575499999999991,411377.6603125,5277013.582202,261.524828,33.699018,411377.850812428,5277013.47270186,295.223846,5.209639,"D:\T3_DroneLidar\Aa\Plots 16,31\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_16_Tree_10.las","Plot_16_Tree_10",1611,1554,57,0,0,0,0,0,0,0,0,0.001,3,0.735645,0.001,0.743708,0.553101,1.01096,0.841,1.290052,3.767532,0.585669,0.346,0.436,0.735645,0.388102,0.129651,0.043849,0.527567,0.334066,0.112984,0.006,0.03,0.064,0.135,0.183,0.215,0.289,0.437,0.706,0.901,1.024,1.203,1.877,2.54,2.793,0.244963,1.045912,1.290331,134,255,187.268777,183.936508,16.437546,270.192931,0.087775,20,0.649428,3.850122,12.684815,187.268777,8.996688,0.96626,1.411795,0.048042,0.107402,0.156924,153,166,166,172,178,178,185,185,191,191,198,198,210,217,236,25.309309
16,11,"16_11_TSHE",411367.992,5277014.778,264.649183,29.839918,17.903951,4.330539,4.330539,0,244,120,50,0.38,0.680004,91.618094,0,411368.345999831,5277014.76800001,411368.345362,5277014.856647,-32767,29.995418,17.997251,4.330539,4.330539,0,244,120,50,0.38,0.124389,124.350155,0,411368.399125319,5277014.81990315,-0.353361999965273,-0.078646999783814,-0.053125488164369,-0.0519031388685107,0.362008361221744,0.0742714838757542,16,"T3",2021,"16_A_Alt-2_EVDP_4","TSHE",38,"Y",13.6,174,0,0,NA,NA,NA,NA,411369.0993871,5277015.22180222,32.9116588197447,27.0658698751622,-1.10738709999714,-0.443802219815552,1.19300737615209,-0.754025100031868,-0.365155220031738,0.837790060930837,0.1555,411368.168681,5277014.8173235,264.649183,29.917668,411368.372562575,5277014.79395158,294.566851,4.330539,"D:\T3_DroneLidar\Aa\Plots 16,31\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_16_Tree_11.las","Plot_16_Tree_11",1915,1833,80,2,0,0,0,0,0,0,0,0,3,1.047556,0.238095,0.811848,0.659097,0.774992,1.31,0.510391,2.221941,0.686368,0.705,0.814905,1.047556,0.457897,0.065048,0.00742,0.43711,0.142059,0.016206,0.01,0.0517,0.1104,0.2298,0.2705,0.333,0.6052,1.053,1.233,1.4518,1.5805,1.7202,2.378,2.5573,2.90058,0.349185,1.325189,1.517247,147,249,186.520627,177.761905,16.631885,276.619611,0.089169,26,0.539867,3.255451,13.236929,186.520627,9.239713,0.914765,1.156543,0.049537,0.099004,0.125171,153,166,166,172,172,178,178,185,191,191,198,198,210,217,230,35.106762
16,17,"16_17_TSHE",411355.662,5277025.417,267.004613,31.396598,18.837959,4.387751,4.387751,0,244,120,50,0.387,0.209438,261.481577,0,411355.548499744,5277025.39999996,411355.585748,5277025.199981,-32767,31.308936,18.785361,4.387751,4.387751,0,244,120,50,0.387,0.651523,348.147449,0,411355.512625112,5277025.54840377,0.0762519999989308,0.217019000090659,0.0358746327692643,-0.148403803817928,0.230025246232204,0.152678349034693,16,"T3",2021,"16_A_Alt-2_EVDP_4","TSHE",38.7,"Y",13.6,251,0,0,NA,NA,NA,NA,411354.818747372,5277024.3195731,33.315005553436,27.4234465618752,0.843252627993934,1.09742690064013,1.3839872820468,0.767000627995003,0.880407900549471,1.16765064753746,0.0876620000000017,411355.623874,5277025.3084905,267.004613,31.352767,411355.530562428,5277025.47420187,298.35738,4.387751,"D:\T3_DroneLidar\Aa\Plots 16,31\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_16_Tree_17.las","Plot_16_Tree_17",1508,1474,34,0,0,0,0,0,0,0,0,0,3,0.777416,0.095238,0.733505,0.538029,0.943516,0.77225,1.276559,3.820609,0.570311,0.3655,0.453762,0.777416,0.384831,0.121529,0.047291,0.495012,0.315797,0.122887,0.01028,0.05535,0.0937,0.173,0.21775,0.2651,0.3888,0.549,0.714,0.904,0.99,1.4086,1.965,2.373852,2.89886,0.259139,1.068667,1.305948,140,249,186.903846,190.174603,17.65535,311.711385,0.094462,26,0.579037,3.616349,13.694986,186.903846,9.693806,0.865485,1.525574,0.051865,0.089282,0.157376,153,159,166,172,172,178,178,185,191,191,198,198,210,223,236,25.792215
