"Plot_Number","Tag_Num","Tree.ID","X.Ally","Y.Ally","Elevation.Ally","Total.Height.Ally","Height.To.Crown.Base.Ally","Max.Crown.Diameter.Ally","Min.Crown.Diameter.Ally","Crown.Rotation.Ally","R.Ally","G.Ally","B.Ally","DBH.Ally","Lean.Angle.From.Vertical.Ally","Lean.Azimuth.Ally","Status.Code.Ally","TopX.Ally","TopY.Ally","X.Bob","Y.Bob","Elevation.Bob","Total.Height.Bob","Height.To.Crown.Base.Bob","Max.Crown.Diameter.Bob","Min.Crown.Diameter.Bob","Crown.Rotation.Bob","R.Bob","G.Bob","B.Bob","DBH.Bob","Lean.Angle.From.Vertical.Bob","Lean.Azimuth.Bob","Status.Code.Bob","TopX.Bob","TopY.Bob","diffX","diffY","diffTopX","diffTopY","diff","diffTop","PlotID","Study","Year","Plot_Name","Species","DBH_cm","LiDAR_visible","Distance","Azimuth","Anomaly_Num","Anomaly1","Anomaly2","Anomaly3","Bear_damage_percent","Note","Xfield","Yfield","hanusHt","fvsHt","origdiffX.Ally","origdiffY.Ally","origdiff.Ally","origdiffX.Bob","origdiffY.Bob","origdiff.Bob","heightdiff","aveBaseX","aveBaseY","aveBaseElevation","aveHeight","aveTopX","aveTopY","topElevation","aveCrownDia","DataFile","FileTitle","Total.return.count","Return.1.count","Return.2.count","Return.3.count","Return.4.count","Return.5.count","Return.6.count","Return.7.count","Return.8.count","Return.9.count","Other.return.count","Elev.minimum","Elev.maximum","Elev.mean","Elev.mode","Elev.stddev","Elev.variance","Elev.CV","Elev.IQ","Elev.skewness","Elev.kurtosis","Elev.AAD","Elev.MAD.median","Elev.MAD.mode","Elev.L1","Elev.L2","Elev.L3","Elev.L4","Elev.L.CV","Elev.L.skewness","Elev.L.kurtosis","Elev.P01","Elev.P05","Elev.P10","Elev.P20","Elev.P25","Elev.P30","Elev.P40","Elev.P50","Elev.P60","Elev.P70","Elev.P75","Elev.P80","Elev.P90","Elev.P95","Elev.P99","Canopy.relief.ratio","Elev.SQRT.mean.SQ","Elev.CURT.mean.CUBE","Int.minimum","Int.maximum","Int.mean","Int.mode","Int.stddev","Int.variance","Int.CV","Int.IQ","Int.skewness","Int.kurtosis","Int.AAD","Int.L1","Int.L2","Int.L3","Int.L4","Int.L.CV","Int.L.skewness","Int.L.kurtosis","Int.P01","Int.P05","Int.P10","Int.P20","Int.P25","Int.P30","Int.P40","Int.P50","Int.P60","Int.P70","Int.P75","Int.P80","Int.P90","Int.P95","Int.P99","Profile.area"
18,28,"18_28_TSHE",411250.312,5276840.077,298.664488,35.118508,21.071104,4.882413,4.882413,0,244,120,50,0.451,0.609991,329.456755,0,411250.122000035,5276840.39899994,411250.551538,5276839.980719,-32767,35.119987,21.071991,4.882413,4.882413,0,244,120,50,0.451,0.831564,313.290779,0,411250.180538097,5276840.33021891,-0.239538000023458,0.096280999481678,-0.0585380626143888,0.0687810257077217,0.258163677376251,0.0903190692603305,18,"T3",2021,"18_A_Alt-2_Poly","TSHE",45.1,"Y",7.3,58,0,0,NA,NA,NA,NA,411249.344651102,5276840.39031063,36.7905133266644,30.5150806065476,0.967348898004275,-0.313310630619526,1.01682222720065,1.20688689802773,-0.409591630101204,1.27449648413794,0.00147900000000334,411250.431769,5276840.0288595,298.664488,35.1192475,411250.151269066,5276840.36460942,333.7837355,4.882413,"D:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\AdjustedTrees\TreeTops_normalized\Plot_18_Tree_28.las","Plot_18_Tree_28",5116,4910,205,1,0,0,0,0,0,0,0,0,3,0.918401,0.238095,0.720191,0.518675,0.784179,1.17425,0.709608,2.42343,0.616893,0.472,0.432905,0.918401,0.401467,0.079823,0.013101,0.437137,0.198828,0.032632,0.01615,0.07075,0.136,0.256,0.312,0.3785,0.531,0.671,0.964,1.305,1.48625,1.666,1.979,2.28025,2.6597,0.306134,1.167062,1.351471,134,249,190.239054,190.587302,13.369014,178.730525,0.070275,13,0.310601,4.200165,9.790247,190.239054,7.214945,0.197001,1.442236,0.037926,0.027305,0.199896,159,166,172,178,185,185,185,191,191,198,198,198,204,217,223,33.490579
18,29,"18_29_PSME",411251.2525,5276837.132,299.157796,34.687651,20.812591,4.852754,4.852754,0,244,120,50,0.472,0.806522,66.716664,0,411251.700999867,5276837.32499994,411251.969038,5276837.192218,-32767,34.738429,20.843057,4.852754,4.852754,0,244,120,50,0.472,0.407956,295.632652,0,411251.746038225,5276837.29921789,-0.716537999978755,-0.0602179998531938,-0.0450383586576208,0.0257820514962077,0.719063914349672,0.0518957409613313,18,"T3",2021,"18_A_Alt-2_Poly","PSME",47.2,"Y",7.7,84,0,0,NA,NA,NA,NA,411250.811718594,5276837.32676917,35.3356070436122,30.329712109597,0.440781406010501,-0.19476917013526,0.481895504772323,1.15731940598926,-0.134551170282066,1.16511468315509,0.050777999999994,411251.610769,5276837.162109,299.157796,34.71304,411251.723519046,5276837.31210892,333.870836,4.852754,"D:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\AdjustedTrees\TreeTops_normalized\Plot_18_Tree_29.las","Plot_18_Tree_29",3725,3591,133,1,0,0,0,0,0,0,0,0,3,0.722347,0.047619,0.618684,0.38277,0.856491,0.882,1.056135,3.456855,0.505666,0.359,0.467381,0.722347,0.335114,0.085907,0.028817,0.463923,0.25635,0.085993,0.01,0.0462,0.089,0.189,0.236,0.287,0.391,0.515,0.6954,0.969,1.118,1.258,1.638,1.9652,2.56088,0.240782,0.951027,1.133464,140,242,185.228456,183.714286,15.10259,228.088234,0.081535,13,0.733724,4.160564,11.139795,185.228456,8.153605,0.964746,1.501485,0.044019,0.118321,0.18415,153,166,166,172,178,178,178,185,185,191,191,198,204,217,236,27.15432
18,32,"18_32_TSHE",411250.9775,5276827.986,300.425694,34.463054,20.677832,4.602478,4.602478,0,244,120,50,0.414,1.046862,345.467176,0,411250.819500049,5276828.5954998,411250.927099,5276828.396643,-32767,34.596584,20.757951,4.602478,4.602478,0,244,120,50,0.414,0.300622,97.573544,0,411251.107037529,5276828.37271863,0.0504009999567643,-0.410643000155687,-0.287537479773164,0.222781170159578,0.413724466733,0.363743387640207,18,"T3",2021,"18_A_Alt-2_Poly","TSHE",41.4,"Y",10.8,136,0,0,NA,NA,NA,NA,411250.656210401,5276828.75303016,34.8261933533117,28.7654849396515,0.321289599000011,-0.767030160874128,0.831602233111587,0.270888599043246,-0.356387160718441,0.447652143317291,0.13353,411250.9522995,5276828.1913215,300.425694,34.529819,411250.963268789,5276828.48410922,334.955513,4.602478,"D:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\AdjustedTrees\TreeTops_normalized\Plot_18_Tree_32.las","Plot_18_Tree_32",3077,2945,131,1,0,0,0,0,0,0,0,0,3,1.013512,0,0.686976,0.471937,0.677818,1.047,0.547111,2.764473,0.567296,0.525,0.924,1.013512,0.387773,0.041903,0.026184,0.382603,0.108061,0.067524,0.006,0.06,0.1366,0.3372,0.468,0.5678,0.744,0.924,1.152,1.3892,1.515,1.6298,1.8654,2.219,2.82624,0.337837,1.224333,1.384329,140,255,186.617485,183.809524,15.720358,247.129642,0.084238,20,0.41202,3.618283,12.363197,186.617485,8.698942,0.45838,1.160435,0.046614,0.052694,0.1334,153,166,166,172,178,178,185,185,191,198,198,198,204,210,230,34.833643
18,33,"18_33_TSHE",411247.675,5276826.014,300.913966,36.247549,21.748529,5.464382,5.464382,0,244,120,50,0.535,0.998987,276.815768,0,411247.047499986,5276826.089,411247.482048,5276826.068378,-32767,36.217343,21.730405,5.464382,5.464382,0,244,120,50,0.535,0.276682,339.058318,0,411247.419538069,5276826.23171867,0.192952000012156,-0.0543779991567135,-0.372038083267398,-0.142718671821058,0.20046805506359,0.398473279766218,18,"T3",2021,"18_A_Alt-2_Poly","TSHE",53.5,"Y",10.4,159,0,0,NA,NA,NA,NA,411246.880926675,5276826.81266356,40.8560052374104,34.1523885757694,0.794073324999772,-0.798663559369743,1.12623972871735,0.601121324987616,-0.744285560213029,0.956717221804066,0.0302059999999997,411247.578524,5276826.041189,300.913966,36.232446,411247.233519027,5276826.16035933,337.146412,5.464382,"D:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\AdjustedTrees\TreeTops_normalized\Plot_18_Tree_33.las","Plot_18_Tree_33",3772,3624,148,0,0,0,0,0,0,0,0,0,3,0.813692,0.142857,0.700709,0.490994,0.861148,0.80725,1.271378,4.057366,0.539931,0.383,0.472143,0.813692,0.370845,0.103798,0.051121,0.455756,0.279896,0.13785,0.012,0.05755,0.116,0.228,0.294,0.354,0.475,0.615,0.7976,0.99,1.10125,1.224,1.8987,2.511,2.88174,0.271231,1.073759,1.295501,134,249,184.830594,183.285714,14.626661,213.939207,0.079135,13,0.458699,3.934844,10.944793,184.830594,7.983161,0.509465,1.378991,0.043192,0.063818,0.172738,153,159,166,172,178,178,178,185,185,191,191,198,204,210,223,27.218202
18,35,"18_35_TSHE",411238.908,5276829.828,301.625225,33.626688,20.176013,4.586886,4.586886,0,244,120,50,0.412,0.611151,116.136412,0,411239.230000175,5276829.66999992,411239.333182,5276829.432947,-32767,34.39766,20.638596,4.586886,4.586886,0,244,120,50,0.412,0.245455,354.882767,0,411239.320038475,5276829.57971872,-0.425181999977212,0.395053000189364,-0.0900383004918694,0.0902811959385872,0.580384877528042,0.127505254384146,18,"T3",2021,"18_A_Alt-2_Poly","TSHE",41.2,"Y",6.7,208,0,0,NA,NA,NA,NA,411240.008440529,5276830.60615113,34.7165976744991,28.6680364709484,-1.10044052900048,-0.778151130303741,1.34777169411583,-0.675258529023267,-1.1732041304931,1.35365505680906,0.770972,411239.120591,5276829.6304735,301.625225,34.012174,411239.275019325,5276829.62485932,335.637399,4.586886,"D:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\AdjustedTrees\TreeTops_normalized\Plot_18_Tree_35.las","Plot_18_Tree_35",2925,2757,168,0,0,0,0,0,0,0,0,0.001,3,1.102017,0.90546,0.72124,0.520187,0.654473,1.125,0.568713,2.432762,0.591703,0.47,0.46154,1.102017,0.406019,0.057158,0.030982,0.368433,0.140776,0.076307,0.017,0.1068,0.222,0.4548,0.566,0.6562,0.829,0.945,1.097,1.3826,1.691,1.8856,2.1376,2.457,2.85,0.367128,1.316985,1.484402,140,255,188.317265,189.285714,15.190757,230.75909,0.080666,20,0.433155,3.711349,11.746636,188.317265,8.347541,0.511015,1.343163,0.044327,0.061217,0.160905,153,166,172,178,178,178,185,185,191,198,198,198,210,217,230,37.637047
18,36,"18_36_PSME",411233.684,5276830.256,302.611889,32.777248,19.66635,3.954948,3.954948,0,244,120,50,0.343,1.014143,295.527038,0,411233.16049985,5276830.50600008,411232.865538,5276830.252719,-32767,32.834469,19.700682,3.954948,3.954948,0,244,120,50,0.343,0.715807,100.748361,0,411233.268537957,5276830.17621901,0.818461999995634,0.00328100007027388,-0.108038106991444,0.329781064763665,0.818468576304744,0.347027064130381,18,"T3",2021,"18_A_Alt-2_Poly","PSME",34.3,"Y",10.8,240,0,0,NA,NA,NA,NA,411233.800825639,5276831.1219,27.9620133878595,24.7184263537117,-0.116825638979208,-0.865899999625981,0.873745408729095,-0.935287638974842,-0.869180999696255,1.2768079643596,0.0572209999999984,411233.274769,5276830.2543595,302.611889,32.8058585,411233.214518904,5276830.34110954,335.4177475,3.954948,"D:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\AdjustedTrees\TreeTops_normalized\Plot_18_Tree_36.las","Plot_18_Tree_36",3545,3341,203,1,0,0,0,0,0,0,0,0,3,0.901348,0.571429,0.621097,0.385762,0.689076,0.918,0.673037,2.873298,0.509105,0.445,0.410429,0.901348,0.348615,0.051118,0.026388,0.386771,0.14663,0.075694,0.01644,0.074,0.15,0.325,0.409,0.487,0.638,0.798,0.965,1.195,1.327,1.4626,1.7886,2.0348,2.660721,0.300449,1.094569,1.246403,140,242,183.513117,183.714286,14.873618,221.224503,0.081049,19,0.565323,3.27405,11.617257,183.513117,8.198417,0.915636,1.1632,0.044675,0.111684,0.141881,153,159,166,172,172,178,178,185,185,191,191,191,204,210,223,32.850545
18,37,"18_37_TSHE",411235.7905,5276833.9005,301.454301,35.810851,21.486511,5.055856,5.055856,0,244,120,50,0.475,0.628138,93.139353,0,411236.182500064,5276833.879,411236.227398,5276833.949089,-32767,35.932322,21.559393,5.055856,5.055856,0,244,120,50,0.475,0.545413,139.057929,0,411236.451537737,5276833.69071861,-0.43689800001448,-0.0485889995470643,-0.269037672609556,0.188281389884651,0.439591575548983,0.328376538534748,18,"T3",2021,"18_A_Alt-2_Poly","TSHE",47.5,"Y",7,252,0,0,NA,NA,NA,NA,411236.496504386,5276834.35878104,38.0045648061298,31.5991002145831,-0.706004386011045,-0.458281039260328,0.841702859691209,-0.269106385996565,-0.409692039713264,0.490169169153412,0.121471,411236.008949,5276833.9247945,301.454301,35.8715865,411236.317018901,5276833.78485931,337.3258875,5.055856,"D:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\AdjustedTrees\TreeTops_normalized\Plot_18_Tree_37.las","Plot_18_Tree_37",1922,1870,51,1,0,0,0,0,0,0,0,0,3,0.869379,0.666667,0.666532,0.444264,0.766675,0.68175,1.218491,3.938481,0.507835,0.3215,0.319167,0.869379,0.353576,0.093499,0.056846,0.406699,0.264439,0.160773,0.02142,0.0941,0.1791,0.334,0.4,0.468,0.6,0.6975,0.8056,0.9571,1.08175,1.4076,1.893901,2.3027,2.82079,0.289793,1.095378,1.295809,147,249,187.71436,197.190476,15.361007,235.960533,0.081832,20,0.272452,3.618815,12.110524,187.71436,8.468888,0.028651,1.170241,0.045116,0.003383,0.138181,153,166,166,172,178,178,185,191,191,198,198,198,204,210,230,29.80345
18,39,"18_39_PSME",411236.9205,5276841.645,298.982803,36.387042,21.832225,5.47743,5.47743,0,244,120,50,0.577,0.393114,155.128685,0,411237.025500059,5276841.41849987,411236.996015,5276841.575041,-32767,36.378623,21.827174,5.47743,5.47743,0,244,120,50,0.577,0.423218,150.694795,0,411237.127538239,5276841.34071923,-0.0755149999749847,0.0699589997529984,-0.10203817934962,0.0777806490659714,0.102940647305435,0.128302842580003,18,"T3",2021,"18_A_Alt-2_Poly","PSME",57.7,"Y",8.1,309,0,0,NA,NA,NA,NA,411236.859017712,5276841.61939517,40.5521161644632,34.2339362947996,0.0614822880015709,0.0256048291921616,0.0666008935065279,0.136997287976556,-0.0443541705608368,0.143998435266051,0.00841900000000351,411236.9582575,5276841.6100205,298.982803,36.3828325,411237.076519149,5276841.37960955,335.3656355,5.47743,"D:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\AdjustedTrees\TreeTops_normalized\Plot_18_Tree_39.las","Plot_18_Tree_39",5671,5365,306,0,0,0,0,0,0,0,0,0,3,1.141041,1,0.705715,0.498034,0.618484,1.053,0.420268,2.211984,0.585248,0.508,0.497,1.141041,0.401638,0.043307,0.023342,0.351992,0.107826,0.058118,0.018,0.1175,0.261,0.489,0.59,0.676,0.867,1.032,1.211,1.47,1.643,1.875,2.227,2.392,2.6566,0.380347,1.341612,1.494472,134,255,185.080056,183.936508,14.631726,214.087417,0.079056,13,0.70226,4.068667,10.624922,185.080056,7.874392,0.902114,1.528146,0.042546,0.114563,0.194065,153,166,166,172,178,178,178,185,185,191,191,191,204,217,223,41.909554
18,4,"18_4_TSHE",411260.167,5276838.098,298.043612,32.768851,19.66131,4.778346,4.778346,0,244,120,50,0.437,0.944085,250.356883,0,411259.658500065,5276837.91650002,411260.493352,5276838.281835,-32767,32.811304,19.686783,4.778346,4.778346,0,244,120,50,0.437,1.170716,240.646715,0,411259.909038023,5276837.95321838,-0.326352000003681,-0.183834999799728,-0.250537958112545,-0.03671835642308,0.374567664191356,0.253214348238041,18,"T3",2021,"18_A_Alt-2_Poly","TSHE",43.7,"Y",16.9,86,0,0,NA,NA,NA,NA,411260.012732449,5276837.70078441,36.0609940911256,29.8646601383372,0.15426755102817,0.397215589880943,0.426120525373626,0.48061955103185,0.581050589680672,0.754065607624637,0.0424530000000019,411260.330176,5276838.1899175,298.043612,32.7900775,411259.783769044,5276837.9348592,330.8336895,4.778346,"D:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\AdjustedTrees\TreeTops_normalized\Plot_18_Tree_4.las","Plot_18_Tree_4",1393,1333,60,0,0,0,0,0,0,0,0,0,3,0.744316,0,0.615902,0.379335,0.827474,0.763,1.025089,3.318192,0.492757,0.36,0.578,0.744316,0.334314,0.082555,0.033281,0.449156,0.24694,0.09955,0.011,0.042,0.0932,0.209,0.282,0.3272,0.4438,0.578,0.7042,0.913,1.045,1.2928,1.7238,1.9152,2.5078,0.248105,0.965955,1.144232,134,249,184.491744,190.587302,15.691489,246.222813,0.085053,19,0.735289,4.195917,11.828056,184.491744,8.484884,0.967747,1.486394,0.045991,0.114055,0.175181,153,166,166,172,172,178,178,185,185,191,191,191,204,217,230,28.598321
18,40,"18_40_PSME",411237.339,5276845.1325,297.969838,36.363268,21.817961,5.082088,5.082088,0,244,120,50,0.509,0.617577,53.978,0,411237.656000114,5276845.36300009,411237.875538,5276845.501719,-32767,36.441163,21.864698,5.082088,5.082088,0,244,120,50,0.509,0.602542,139.868997,0,411238.122538063,5276845.20871892,-0.536538000043947,-0.369218999519944,-0.466537949629128,0.154281161725521,0.651303074687712,0.49138613666599,18,"T3",2021,"18_A_Alt-2_Poly","PSME",50.9,"Y",10,325,0,0,NA,NA,NA,NA,411237.418135636,5276844.71342044,37.2434532858651,31.7630498533235,-0.0791356360423379,0.419079559855163,0.426485786844324,0.457402364001609,0.788298559375107,0.91138989532863,0.0778950000000052,411237.607269,5276845.3171095,297.969838,36.4022155,411237.889269089,5276845.2858595,334.3720535,5.082088,"D:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\AdjustedTrees\TreeTops_normalized\Plot_18_Tree_40.las","Plot_18_Tree_40",3810,3624,186,0,0,0,0,0,0,0,0,0,3,0.84663,0.380952,0.614241,0.377292,0.725513,0.81875,0.864995,3.105829,0.494082,0.3925,0.365952,0.84663,0.339408,0.066484,0.032902,0.400893,0.195882,0.096941,0.01109,0.074,0.161,0.306,0.366,0.422,0.558,0.7265,0.891,1.077,1.18475,1.325,1.8061,2.1182,2.49191,0.28221,1.045932,1.208569,140,249,184.643832,184.984127,14.66847,215.164001,0.079442,19,0.810941,4.047482,10.911254,184.643832,7.914899,1.076136,1.402311,0.042866,0.135963,0.177174,159,166,166,172,172,178,178,185,185,191,191,191,204,210,230,32.933479
18,42,"18_42_TSHE",411245.008,5276842.859,298.048496,34.385774,20.631464,4.633515,4.633515,0,244,120,50,0.418,1.399583,86.176849,0,411245.846000132,5276842.91500001,411245.829372,5276842.867478,-32767,34.797723,20.878633,4.633515,4.633515,0,244,120,50,0.418,0.599084,103.195754,0,411246.183603113,5276842.78442154,-0.821372000034899,-0.00847799982875586,-0.337602980376687,0.130578476935625,0.821415752784438,0.361975843113942,18,"T3",2021,"18_A_Alt-2_Poly","TSHE",41.8,"Y",6.6,20,0,0,NA,NA,NA,NA,411245.411232946,5276842.7238713,35.0442967685014,28.9594686640466,-0.40323294600239,0.135128700174391,0.425272353148646,0.418139054032508,0.143606700003147,0.442112149565011,0.411949,411245.418686,5276842.863239,298.048496,34.5917485,411246.014801622,5276842.84971078,332.6402445,4.633515,"D:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\AdjustedTrees\TreeTops_normalized\Plot_18_Tree_42.las","Plot_18_Tree_42",4631,4339,290,2,0,0,0,0,0,0,0,0,3,0.958111,1.285714,0.664461,0.441508,0.693512,0.951,0.680562,2.942249,0.548052,0.477,0.620714,0.958111,0.371699,0.051376,0.028344,0.38795,0.13822,0.076256,0.017,0.088,0.168,0.31,0.402,0.495,0.658,0.871,1.136,1.291,1.353,1.431,1.885,2.2685,2.767101,0.31937,1.165929,1.329107,147,249,185.737638,190.714286,14.25331,203.156853,0.076739,13,0.417837,3.785596,11.005303,185.737638,7.82082,0.337404,1.195994,0.042107,0.043142,0.152924,153,166,166,172,178,178,185,185,191,191,191,198,204,210,223,33.600207
18,44,"18_44_TSHE",411247.5895,5276835.6625,299.753691,34.649397,20.789638,5.372069,5.372069,0,244,120,50,0.521,0.452213,20.887089,0,411247.686999994,5276835.91799999,411247.972433,5276835.754056,-32767,34.672501,20.8035,5.372069,5.372069,0,244,120,50,0.521,0.350656,112.101326,0,411248.169038591,5276835.67421745,-0.382932999986224,-0.0915560005232692,-0.482038596528582,0.243782539851964,0.393726026203839,0.540176948119706,18,"T3",2021,"18_A_Alt-2_Poly","TSHE",52.1,"Y",4.5,100,0,0,NA,NA,NA,NA,411247.585534888,5276835.7404832,40.2126139581702,33.5754338803326,0.0039651119732298,-0.0779832005500793,0.0780839399684349,0.386898111959454,0.0135727999731898,0.387136112933038,0.0231039999999965,411247.7809665,5276835.708278,299.753691,34.660949,411247.928019292,5276835.79610872,334.41464,5.372069,"D:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\AdjustedTrees\TreeTops_normalized\Plot_18_Tree_44.las","Plot_18_Tree_44",4091,3889,201,1,0,0,0,0,0,0,0,0,3,0.991671,0.047619,0.690335,0.476562,0.696133,0.827,0.762246,3.095047,0.539755,0.408,0.888381,0.991671,0.382552,0.058252,0.045323,0.385765,0.152273,0.118474,0.013,0.072,0.143,0.34,0.4645,0.568,0.746,0.936,1.089,1.211,1.2915,1.411,2.058,2.4105,2.8084,0.330557,1.208246,1.382671,147,255,187.028844,189.857143,14.954214,223.628508,0.079957,13,0.66779,4.117519,11.245626,187.028844,8.093012,0.741776,1.505509,0.043271,0.091656,0.186026,159,166,172,172,178,178,185,185,191,191,191,198,204,217,236,34.292012
18,45,"18_45_TSHE",411247.668,5276831.004,300.400198,35.344352,21.206611,5.237089,5.237089,0,244,120,50,0.501,1.102523,282.483117,0,411247.003999951,5276831.15100001,411247.573028,5276830.657981,-32767,35.277558,21.166534,5.237089,5.237089,0,244,120,50,0.501,0.511144,341.666942,0,411247.474038407,5276830.95671959,0.0949719999916852,0.346018999814987,-0.470038455445319,0.194280421361327,0.358815870629192,0.50860695209735,18,"T3",2021,"18_A_Alt-2_Poly","TSHE",50.1,"Y",6.1,142,0,0,NA,NA,NA,NA,411246.909434999,5276831.7150344,39.2708791725084,32.7318035253182,0.758565001015086,-0.711034400388598,1.03970706417769,0.663593001023401,-1.05705340020359,1.24808555872152,0.0667940000000016,411247.620514,5276830.8309905,300.400198,35.310955,411247.239019179,5276831.0538598,335.711153,5.237089,"D:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\AdjustedTrees\TreeTops_normalized\Plot_18_Tree_45.las","Plot_18_Tree_45",4169,3930,238,1,0,0,0,0,0,0,0,0,3,1.009212,0.809524,0.682891,0.466341,0.676658,0.875,0.714649,2.889304,0.545463,0.437,0.433476,1.009212,0.381131,0.059312,0.0396,0.377653,0.155621,0.103902,0.017,0.086,0.1818,0.391,0.48,0.577,0.7452,0.907,1.077,1.255,1.355,1.5504,2.1072,2.358,2.803559,0.336404,1.218498,1.386779,134,242,185.138882,183.714286,14.513616,210.645055,0.078393,13,0.3584,3.466402,11.136169,185.138882,8.029578,0.422615,1.158842,0.043371,0.052632,0.144322,153,166,166,172,178,178,178,185,185,191,191,198,204,210,223,34.981848
18,46,"18_46_TSHE",411243.2615,5276832.999,300.394152,37.032449,22.219469,5.490439,5.490439,0,244,120,50,0.539,0.997454,202.865988,0,411243.010999912,5276832.40499979,411243.086717,5276832.902519,-32767,36.9572,22.17432,5.490439,5.490439,0,244,120,50,0.539,1.140917,143.421118,0,411243.52524391,5276832.31158711,0.174783000024036,0.0964810000732541,-0.51424399856478,0.0934126796200871,0.19964388413507,0.52265937165012,18,"T3",2021,"18_A_Alt-2_Poly","TSHE",53.9,"Y",3.1,178,0,0,NA,NA,NA,NA,411243.26208844,5276833.42378844,41.0375200199195,34.3152439029808,-0.000588439987041056,-0.424788440577686,0.424788848146983,-0.175371440011077,-0.52126944065094,0.549979064808927,0.0752489999999995,411243.1741085,5276832.9507595,300.394152,36.9948245,411243.268121911,5276832.35829345,337.3889765,5.490439,"D:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\AdjustedTrees\TreeTops_normalized\Plot_18_Tree_46.las","Plot_18_Tree_46",2385,2292,93,0,0,0,0,0,0,0,0,0,3,1.017813,1.047619,0.731841,0.535591,0.719032,0.894,0.781397,2.792951,0.577987,0.462,0.531381,1.017813,0.405334,0.073513,0.040506,0.39824,0.181364,0.099933,0.013,0.08,0.1714,0.348,0.428,0.517,0.734,0.902,1.0664,1.2038,1.322,1.5796,2.269,2.4714,2.85548,0.339271,1.253519,1.44149,147,249,184.78826,184.238095,14.782201,218.513453,0.079995,13,0.417802,3.851234,11.190007,184.78826,8.102252,0.464582,1.332689,0.043846,0.05734,0.164484,153,159,166,172,178,178,178,185,185,191,191,198,204,210,230,34.614282
18,47,"18_47_TSHE",411243.3625,5276835.911,299.798138,35.059341,21.035605,3.946306,3.946306,0,244,120,50,0.335,1.260172,313.42345,0,411242.802500004,5276836.441,411242.884798,5276836.11209,-32767,34.903777,20.942266,3.946306,3.946306,0,244,120,50,0.335,0.472305,20.708254,0,411242.986537937,5276836.38121967,0.477702000003774,-0.201089999638498,-0.184037933009677,0.0597803276032209,0.518301445842298,0.193503613286219,18,"T3",2021,"18_A_Alt-2_Poly","TSHE",33.5,"Y",0,0,0,0,NA,NA,NA,NA,411243.1539,5276836.5219,30.1944299390798,24.6644152950104,0.208600000012666,-0.61089999973774,0.64553293462445,-0.269101999991108,-0.409810000099242,0.490265359352009,0.155564000000005,411243.123649,5276836.011545,299.798138,34.981559,411242.894518971,5276836.41110983,334.779697,3.946306,"D:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\AdjustedTrees\TreeTops_normalized\Plot_18_Tree_47.las","Plot_18_Tree_47",2483,2344,138,1,0,0,0,0,0,0,0,0,3,0.906191,0.047619,0.740808,0.548797,0.817497,1.109,0.8476,2.810682,0.612216,0.514,0.667381,0.906191,0.409117,0.08902,0.026202,0.451469,0.217591,0.064044,0.009,0.057,0.1062,0.2174,0.279,0.342,0.544,0.715,0.891,1.275,1.388,1.4866,2.0874,2.489,2.785,0.302064,1.170367,1.371525,147,249,185.028594,184.238095,14.64524,214.483066,0.079151,13,0.444896,3.648862,11.10581,185.028594,8.063504,0.460262,1.253998,0.04358,0.05708,0.155515,153,159,166,172,178,178,178,185,185,191,191,198,204,210,230,31.487841
